App_Name,Review,Platforms,Link,Age_Rating,Date_Published
Formula Cartoon All Stars,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/formula-cartoon-all-stars,10,2015-07-24
Sago Mini Toolbox,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/sago-mini-toolbox,3,2015-05-29
Mystery Word Town Spelling,4,"iPhone, iPod Touch, iPad, Kindle Fire",https://www.commonsensemedia.org/app-reviews/mystery-word-town-spelling,6,2015-05-28
Quist - Today in LGBTQ History,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/quist-today-in-lgbtq-history,14,2015-05-28
Inside Out Thought Bubbles,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/inside-out-thought-bubbles,8,2015-05-28
Castle Clash,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/castle-clash,13,2015-06-25
Grim Fandango Remastered,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/grim-fandango-remastered,13,2015-06-25
Moments,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/moments,16,2015-06-24
Lifeline...,5,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/lifeline,13,2015-06-22
Imagination Playground 3D Builder,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/imagination-playground-3d-builder,6,2015-06-21
Inventioneers Full Version,5,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/inventioneers-full-version,9,2015-06-08
Inside Out: Storybook Deluxe,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/inside-out-storybook-deluxe,6,2015-06-06
Iron Force,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/iron-force,13,2015-06-05
The Tortoise and the Hare | Arloon kids,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/the-tortoise-and-the-hare-arloon-kids,5,2015-06-05
Haunted Empires – Ghosts of the Three Kingdoms,1,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/haunted-empires-ghosts-of-the-three-kingdoms,13,2015-06-05
GazziliScience,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/gazziliscience,4,2015-07-10
Disney Shout!,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/disney-shout,6,2015-07-09
Grandma's Preschool,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/grandmas-preschool,3,2015-07-08
Star Gurus - Fun educational dot to dot game for preschool kids to learn numbers and how to count in different sequences,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/star-gurus-fun-educational-dot-to-dot-game-for-preschool-kids-to-learn-numbers-and-how,3,2015-07-06
PlayART by Tapook,4,iPad,https://www.commonsensemedia.org/app-reviews/playart-by-tapook,6,2015-07-03
Whatsgoodly,3,"iPhone, iPod Touch, Android",https://www.commonsensemedia.org/app-reviews/whatsgoodly,18,2015-07-01
Dude Perfect 2,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/dude-perfect-2,9,2015-07-24
Star Wars,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/star-wars,7,2015-07-23
Beesy - Take meeting notes with automated To-Do list and Task / Project management,3,iPad,https://www.commonsensemedia.org/app-reviews/beesy-take-meeting-notes-with-automated-to-do-list-and-task-project-management,12,2015-07-23
Snapverter,3,"Mac, Chromebook",https://www.commonsensemedia.org/app-reviews/snapverter,10,2015-07-23
Wishbone - Compare Anything,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/wishbone-compare-anything,15,2015-07-23
Nature Maestro Rainforest Day,4,iPad,https://www.commonsensemedia.org/app-reviews/nature-maestro-rainforest-day,7,2015-05-19
Classic Experiments in Science History FULL,3,"iPad, Android",https://www.commonsensemedia.org/app-reviews/classic-experiments-in-science-history-full,12,2015-05-03
Stitchers: Hack the Case,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/stitchers-hack-the-case,14,2015-05-27
PocketPhonics Stories,4,iPad,https://www.commonsensemedia.org/app-reviews/pocketphonics-stories,4,2015-05-27
Monki Birthday Party - Language Learning for Kids and Toddlers,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/monki-birthday-party-language-learning-for-kids-and-toddlers,3,2015-05-26
Windosill,4,iPad,https://www.commonsensemedia.org/app-reviews/windosill,7,2015-06-19
Levers,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/levers,7,2015-06-19
Arloon Geometry,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/arloon-geometry,10,2015-06-19
Alto's Adventure,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/altos-adventure,9,2015-06-17
Motion Math: Match,4,iPad,https://www.commonsensemedia.org/app-reviews/motion-math-match,6,2015-06-17
Hooked on Phonics Preschool – The Big Reading Show,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/hooked-on-phonics-preschool-the-big-reading-show,3,2015-06-04
Bogga Vacation,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/bogga-vacation,4,2015-06-04
Disney Royal Celebrations,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/disney-royal-celebrations,4,2015-06-03
Arloon Chemistry,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/arloon-chemistry,16,2015-07-01
Etter Drei,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/etter-drei,8,2015-06-30
Powerful Plants,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/powerful-plants,8,2015-07-23
Does Not Commute,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/does-not-commute,11,2015-05-18
Family Guy: The Quest for Stuff,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/family-guy-the-quest-for-stuff,17,2015-05-15
Game of War – Fire Age,2,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/game-of-war-fire-age,14,2015-05-15
Koda Quest - A Fingerprint Network App,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/koda-quest-a-fingerprint-network-app,8,2015-05-15
Read&Write,3,"iPad, Mac, Android, Chromebook, Windows app",https://www.commonsensemedia.org/app-reviews/readwrite,10,2015-05-02
Settle Your Glitter,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/settle-your-glitter,4,2015-05-02
Hakitzu Elite: Robot Hackers,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/hakitzu-elite-robot-hackers,9,2015-05-02
Jurassic World: The Game,2,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/jurassic-world-the-game,10,2015-05-01
LINE: Disney Tsum Tsum,2,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/line-disney-tsum-tsum,6,2015-04-28
Sharing with Duckie Deck,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/sharing-with-duckie-deck,3,2015-04-07
Lazoo Art Box,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/lazoo-art-box,3,2015-05-25
Journeys of Invention: Science and Technology from Past to Present,4,iPad,https://www.commonsensemedia.org/app-reviews/journeys-of-invention-science-and-technology-from-past-to-present,12,2015-05-25
iProcrastinate,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/iprocrastinate,12,2015-05-25
ThingLink,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/thinglink,13,2015-05-24
Machine World,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/machine-world,9,2015-06-15
Arloon Plants,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/arloon-plants,11,2015-06-13
The Firm,2,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/the-firm,13,2015-06-11
Lego Mindstorms Fix the Factory,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/lego-mindstorms-fix-the-factory,8,2015-06-02
PennyOwl,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/pennyowl,8,2015-06-02
Kideos,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/kideos,3,2015-05-15
Hovercraft - Build Fly Retry,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/hovercraft-build-fly-retry,7,2015-05-14
TIDAL,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/tidal,16,2015-05-12
Sick Bricks,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/sick-bricks,9,2015-05-11
BabyFirst Video,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/babyfirst-video,2,2015-04-28
Shape Lab,4,iPad,https://www.commonsensemedia.org/app-reviews/shape-lab,7,2015-04-27
The Robot Factory by Tinybop,5,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/the-robot-factory-by-tinybop,6,2015-04-26
Kiko's Thinking Time - Cognitive Training for Children's Brains,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/kikos-thinking-time-cognitive-training-for-childrens-brains,4,2015-04-24
The Very Hungry Caterpillar & Friends - First Words,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/the-very-hungry-caterpillar-friends-first-words,2,2015-03-26
VoiceNote,3,Android,https://www.commonsensemedia.org/app-reviews/voicenote,11,2015-04-04
Match2Say,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/match2say,5,2015-04-04
DRAWNIMAL by YATATOY,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/drawnimal-by-yatatoy,3,2015-04-03
YouNow: Broadcast Chat and Watch Live Video,4,"iPhone, iPod Touch, Android",https://www.commonsensemedia.org/app-reviews/younow-broadcast-chat-and-watch-live-video,17,2015-04-02
Breathing Bubbles,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/breathing-bubbles,5,2015-05-23
MARVEL Future Fight,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/marvel-future-fight,11,2015-05-22
Crazy Gears,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/crazy-gears,5,2015-05-22
Llama Drama: Lumio Multiplication,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/llama-drama-lumio-multiplication,6,2015-06-02
David Wiesner's Spot,4,iPad,https://www.commonsensemedia.org/app-reviews/david-wiesners-spot,5,2015-06-01
Arloon Mental Math,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/arloon-mental-math,8,2015-06-01
Gracie & Friends Jungle Gym,4,iPad,https://www.commonsensemedia.org/app-reviews/gracie-friends-jungle-gym,4,2015-05-11
Gracie & Friends Treasure Bubbles,4,iPad,https://www.commonsensemedia.org/app-reviews/gracie-friends-treasure-bubbles,4,2015-05-11
Monster Heart Medic,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/monster-heart-medic,9,2015-05-11
Attack the Light - Steven Universe Light RPG,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/attack-the-light-steven-universe-light-rpg,10,2015-05-08
Miles from Tomorrowland: Missions,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/miles-from-tomorrowland-missions,5,2015-05-08
Shadow Puppet Edu,5,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/shadow-puppet-edu,7,2015-04-24
JFK Challenge,3,iPad,https://www.commonsensemedia.org/app-reviews/jfk-challenge,10,2015-04-23
Tiggly Cardtoons: Learn to Count with 25 Interactive Stories,4,"iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/tiggly-cardtoons-learn-to-count-with-25-interactive-stories,3,2015-04-23
Tiggly Addventure: Number Line & Math Learning Game for Preschool,3,"iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/tiggly-addventure-number-line-math-learning-game-for-preschool,4,2015-04-22
My Om Nom,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/my-om-nom,6,2015-03-25
Thinkrolls 2,5,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/thinkrolls-2,5,2015-03-25
JuniorTube Edu - Interactive Videos for K-12,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/juniortube-edu-interactive-videos-for-k-12,5,2015-03-25
My Dolphin Show,2,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/my-dolphin-show,6,2015-03-24
9GAG - Funny pics and videos,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/9gag-funny-pics-and-videos,17,2015-03-24
Mickey's Magical Arts World,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/mickeys-magical-arts-world,3,2015-03-13
Happy Timer - Handy Timer,3,Android,https://www.commonsensemedia.org/app-reviews/happy-timer-handy-timer,5,2015-04-02
Terraria,4,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/terraria,11,2015-04-02
Visual Fractions Decimals and Percentages,3,iPad,https://www.commonsensemedia.org/app-reviews/visual-fractions-decimals-and-percentages,9,2015-04-01
Highlights: All About,4,"iPhone, iPad, Android",https://www.commonsensemedia.org/app-reviews/highlights-all-about,4,2015-03-31
Animation & Drawing by Do Ink,4,iPad,https://www.commonsensemedia.org/app-reviews/animation-drawing-by-do-ink,10,2015-05-22
Transformers Rescue Bots: Dino Island,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/transformers-rescue-bots-dino-island,5,2015-05-21
uKloo,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/ukloo,5,2015-05-20
AJ Jump: Animal Jam Kangaroos!,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/aj-jump-animal-jam-kangaroos,8,2015-05-19
Motion Math: Cupcake!,5,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/motion-math-cupcake,8,2015-05-19
Arloon Solar System,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/arloon-solar-system,10,2015-05-31
Arloon Anatomy,4,"iPhone, iPod Touch, iPad, Android, Windows app",https://www.commonsensemedia.org/app-reviews/arloon-anatomy,12,2015-05-30
Reading Train Learn to Read Books Songs & Games,4,iPad,https://www.commonsensemedia.org/app-reviews/reading-train-learn-to-read-books-songs-games,5,2015-05-29
Mickey's Shapes Sing-Along by Disney Imagicademy,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/mickeys-shapes-sing-along-by-disney-imagicademy,3,2015-05-29
Think Like Churchill,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/think-like-churchill,11,2015-05-08
Zombies Run!,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/zombies-run,15,2015-05-07
Crossy Road - Endless Arcade Hopper,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/crossy-road-endless-arcade-hopper,8,2015-05-05
After School - Funny Anonymous School News for Confessions & Compliments,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/after-school-funny-anonymous-school-news-for-confessions-compliments,17,2015-05-05
myBlee Math,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/myblee-math,6,2015-05-04
American Revolution Interactive Timeline for iPad,3,iPad,https://www.commonsensemedia.org/app-reviews/american-revolution-interactive-timeline-for-ipad,10,2015-04-17
Wolfram US Presidents Reference App,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/wolfram-us-presidents-reference-app,10,2015-04-17
Google Keep - Notes and lists,4,"iPhone, iPod Touch, iPad, Android, Chromebook",https://www.commonsensemedia.org/app-reviews/google-keep-notes-and-lists,12,2015-04-10
Cloaq,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/cloaq,16,2015-04-09
Tiggly Chef: Preschool Math Cooking Game,4,"iPad, Kindle Fire",https://www.commonsensemedia.org/app-reviews/tiggly-chef-preschool-math-cooking-game,4,2015-04-09
The Magic Pond,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/the-magic-pond,3,2015-03-24
OnceAppon - A good night story maker for kids,3,iPad,https://www.commonsensemedia.org/app-reviews/onceappon-a-good-night-story-maker-for-kids,3,2015-03-22
WriteReader Classroom,5,iPad,https://www.commonsensemedia.org/app-reviews/writereader-classroom,5,2015-03-18
Cakey,4,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/cakey,3,2015-03-18
Mission to Planet Leema: Adventure into Grammar,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/mission-to-planet-leema-adventure-into-grammar,10,2015-03-13
Disney Creativity Studio 2,3,"iPhone, iPod Touch, iPad",https://www.commonsensemedia.org/app-reviews/disney-creativity-studio-2,3,2015-03-13
Big Hero 6: Baymax Blast,3,"iPhone, iPod Touch, iPad, Android, Kindle Fire",https://www.commonsensemedia.org/app-reviews/big-hero-6-baymax-blast,6,2015-03-09
Ruff Ruff Tweet and Dave,4,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/ruff-ruff-tweet-and-dave,4,2015-02-26
My Little Pony: Cutie Pox,3,"iPhone, iPod Touch, iPad, Android",https://www.commonsensemedia.org/app-reviews/my-little-pony-cutie-pox,5,2015-03-31
